hexagram_id,line_number,hexagram_name_hanja,hexagram_name_korean,line_name_hanja,line_text_hanja,line_text_korean,modern_advice
49,5,"澤火革","택화혁","六五","六五 履道坦坦 幽人貞吉","六五: 택화혁 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","택화혁(澤火革) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
49,6,"澤火革","택화혁","上九","上九 黃離元吉 柔順中正","上九: 택화혁 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","택화혁(澤火革) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
50,1,"火風鼎","화풍정","初九","初九 日中見斗 往得疑疾","初九: 화풍정 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화풍정(火風鼎) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
50,2,"火風鼎","화풍정","六二","六二 鳴鶴在陰 其子和之","六二: 화풍정 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화풍정(火風鼎) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
50,3,"火風鼎","화풍정","九三","九三 同人先號咈而後笑","九三: 화풍정 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화풍정(火風鼎) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
50,4,"火風鼎","화풍정","六四","六四 履道坦坦 幽人貞吉","六四: 화풍정 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화풍정(火風鼎) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
50,5,"火風鼎","화풍정","九五","九五 黃離元吉 柔順中正","九五: 화풍정 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화풍정(火風鼎) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
50,6,"火風鼎","화풍정","上六","上六 鴻漸于陸 公子矢居","上六: 화풍정 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화풍정(火風鼎) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
51,1,"震爲雷","중뇌진","初六","初六 鳴鶴在陰 其子和之","初六: 중뇌진 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중뇌진(震爲雷) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
51,2,"震爲雷","중뇌진","九二","九二 同人先號咈而後笑","九二: 중뇌진 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중뇌진(震爲雷) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
51,3,"震爲雷","중뇌진","六三","六三 履道坦坦 幽人貞吉","六三: 중뇌진 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중뇌진(震爲雷) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
51,4,"震爲雷","중뇌진","九四","九四 黃離元吉 柔順中正","九四: 중뇌진 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중뇌진(震爲雷) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
51,5,"震爲雷","중뇌진","六五","六五 鴻漸于陸 公子矢居","六五: 중뇌진 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중뇌진(震爲雷) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
51,6,"震爲雷","중뇌진","上九","上九 日中見斗 往得疑疾","上九: 중뇌진 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중뇌진(震爲雷) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
52,1,"艮爲山","중산간","初九","初九 同人先號咈而後笑","初九: 중산간 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중산간(艮爲山) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
52,2,"艮爲山","중산간","六二","六二 履道坦坦 幽人貞吉","六二: 중산간 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중산간(艮爲山) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
52,3,"艮爲山","중산간","九三","九三 黃離元吉 柔順中正","九三: 중산간 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중산간(艮爲山) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
52,4,"艮爲山","중산간","六四","六四 鴻漸于陸 公子矢居","六四: 중산간 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중산간(艮爲山) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
52,5,"艮爲山","중산간","九五","九五 日中見斗 往得疑疾","九五: 중산간 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중산간(艮爲山) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
52,6,"艮爲山","중산간","上六","上六 鳴鶴在陰 其子和之","上六: 중산간 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중산간(艮爲山) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
53,1,"風山漸","풍산점","初六","初六 履道坦坦 幽人貞吉","初六: 풍산점 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍산점(風山漸) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
53,2,"風山漸","풍산점","九二","九二 黃離元吉 柔順中正","九二: 풍산점 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍산점(風山漸) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
53,3,"風山漸","풍산점","六三","六三 鴻漸于陸 公子矢居","六三: 풍산점 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍산점(風山漸) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
53,4,"風山漸","풍산점","九四","九四 日中見斗 往得疑疾","九四: 풍산점 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍산점(風山漸) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
53,5,"風山漸","풍산점","六五","六五 鳴鶴在陰 其子和之","六五: 풍산점 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍산점(風山漸) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
53,6,"風山漸","풍산점","上九","上九 同人先號咈而後笑","上九: 풍산점 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍산점(風山漸) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
54,1,"雷澤歸妹","뇌택귀매","初九","初九 黃離元吉 柔順中正","初九: 뇌택귀매 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌택귀매(雷澤歸妹) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
54,2,"雷澤歸妹","뇌택귀매","六二","六二 鴻漸于陸 公子矢居","六二: 뇌택귀매 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌택귀매(雷澤歸妹) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
54,3,"雷澤歸妹","뇌택귀매","九三","九三 日中見斗 往得疑疾","九三: 뇌택귀매 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌택귀매(雷澤歸妹) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
54,4,"雷澤歸妹","뇌택귀매","六四","六四 鳴鶴在陰 其子和之","六四: 뇌택귀매 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌택귀매(雷澤歸妹) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
54,5,"雷澤歸妹","뇌택귀매","九五","九五 同人先號咈而後笑","九五: 뇌택귀매 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌택귀매(雷澤歸妹) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
54,6,"雷澤歸妹","뇌택귀매","上六","上六 履道坦坦 幽人貞吉","上六: 뇌택귀매 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌택귀매(雷澤歸妹) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
55,1,"雷火豐","뇌화풍","初六","初六 鴻漸于陸 公子矢居","初六: 뇌화풍 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌화풍(雷火豐) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
55,2,"雷火豐","뇌화풍","九二","九二 日中見斗 往得疑疾","九二: 뇌화풍 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌화풍(雷火豐) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
55,3,"雷火豐","뇌화풍","六三","六三 鳴鶴在陰 其子和之","六三: 뇌화풍 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌화풍(雷火豐) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
55,4,"雷火豐","뇌화풍","九四","九四 同人先號咈而後笑","九四: 뇌화풍 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌화풍(雷火豐) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
55,5,"雷火豐","뇌화풍","六五","六五 履道坦坦 幽人貞吉","六五: 뇌화풍 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌화풍(雷火豐) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
55,6,"雷火豐","뇌화풍","上九","上九 黃離元吉 柔順中正","上九: 뇌화풍 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌화풍(雷火豐) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
56,1,"火山旅","화산려","初九","初九 日中見斗 往得疑疾","初九: 화산려 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화산려(火山旅) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
56,2,"火山旅","화산려","六二","六二 鳴鶴在陰 其子和之","六二: 화산려 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화산려(火山旅) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
56,3,"火山旅","화산려","九三","九三 同人先號咈而後笑","九三: 화산려 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화산려(火山旅) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
56,4,"火山旅","화산려","六四","六四 履道坦坦 幽人貞吉","六四: 화산려 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화산려(火山旅) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
56,5,"火山旅","화산려","九五","九五 黃離元吉 柔順中正","九五: 화산려 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화산려(火山旅) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
56,6,"火山旅","화산려","上六","上六 鴻漸于陸 公子矢居","上六: 화산려 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화산려(火山旅) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
57,1,"巽爲風","중풍손","初六","初六 鳴鶴在陰 其子和之","初六: 중풍손 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중풍손(巽爲風) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
57,2,"巽爲風","중풍손","九二","九二 同人先號咈而後笑","九二: 중풍손 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중풍손(巽爲風) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
57,3,"巽爲風","중풍손","六三","六三 履道坦坦 幽人貞吉","六三: 중풍손 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중풍손(巽爲風) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
57,4,"巽爲風","중풍손","九四","九四 黃離元吉 柔順中正","九四: 중풍손 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중풍손(巽爲風) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
57,5,"巽爲風","중풍손","六五","六五 鴻漸于陸 公子矢居","六五: 중풍손 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중풍손(巽爲風) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
57,6,"巽爲風","중풍손","上九","上九 日中見斗 往得疑疾","上九: 중풍손 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중풍손(巽爲風) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
58,1,"兌爲澤","중택태","初九","初九 同人先號咈而後笑","初九: 중택태 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중택태(兌爲澤) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
58,2,"兌爲澤","중택태","六二","六二 履道坦坦 幽人貞吉","六二: 중택태 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중택태(兌爲澤) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
58,3,"兌爲澤","중택태","九三","九三 黃離元吉 柔順中正","九三: 중택태 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중택태(兌爲澤) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
58,4,"兌爲澤","중택태","六四","六四 鴻漸于陸 公子矢居","六四: 중택태 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중택태(兌爲澤) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
58,5,"兌爲澤","중택태","九五","九五 日中見斗 往得疑疾","九五: 중택태 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중택태(兌爲澤) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
58,6,"兌爲澤","중택태","上六","上六 鳴鶴在陰 其子和之","上六: 중택태 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","중택태(兌爲澤) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
59,1,"風水渙","풍수환","初六","初六 履道坦坦 幽人貞吉","初六: 풍수환 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍수환(風水渙) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
59,2,"風水渙","풍수환","九二","九二 黃離元吉 柔順中正","九二: 풍수환 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍수환(風水渙) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
59,3,"風水渙","풍수환","六三","六三 鴻漸于陸 公子矢居","六三: 풍수환 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍수환(風水渙) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
59,4,"風水渙","풍수환","九四","九四 日中見斗 往得疑疾","九四: 풍수환 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍수환(風水渙) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
59,5,"風水渙","풍수환","六五","六五 鳴鶴在陰 其子和之","六五: 풍수환 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍수환(風水渙) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
59,6,"風水渙","풍수환","上九","上九 同人先號咈而後笑","上九: 풍수환 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍수환(風水渙) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
60,1,"水澤節","수택절","初九","初九 黃離元吉 柔順中正","初九: 수택절 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수택절(水澤節) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
60,2,"水澤節","수택절","六二","六二 鴻漸于陸 公子矢居","六二: 수택절 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수택절(水澤節) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
60,3,"水澤節","수택절","九三","九三 日中見斗 往得疑疾","九三: 수택절 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수택절(水澤節) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
60,4,"水澤節","수택절","六四","六四 鳴鶴在陰 其子和之","六四: 수택절 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수택절(水澤節) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
60,5,"水澤節","수택절","九五","九五 同人先號咈而後笑","九五: 수택절 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수택절(水澤節) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
60,6,"水澤節","수택절","上六","上六 履道坦坦 幽人貞吉","上六: 수택절 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수택절(水澤節) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
61,1,"風澤中孚","풍택중부","初六","初六 鴻漸于陸 公子矢居","初六: 풍택중부 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍택중부(風澤中孚) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
61,2,"風澤中孚","풍택중부","九二","九二 日中見斗 往得疑疾","九二: 풍택중부 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍택중부(風澤中孚) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
61,3,"風澤中孚","풍택중부","六三","六三 鳴鶴在陰 其子和之","六三: 풍택중부 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍택중부(風澤中孚) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
61,4,"風澤中孚","풍택중부","九四","九四 同人先號咈而後笑","九四: 풍택중부 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍택중부(風澤中孚) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
61,5,"風澤中孚","풍택중부","六五","六五 履道坦坦 幽人貞吉","六五: 풍택중부 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍택중부(風澤中孚) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
61,6,"風澤中孚","풍택중부","上九","上九 黃離元吉 柔順中正","上九: 풍택중부 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","풍택중부(風澤中孚) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
62,1,"雷山小過","뇌산소과","初九","初九 日中見斗 往得疑疾","初九: 뇌산소과 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌산소과(雷山小過) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
62,2,"雷山小過","뇌산소과","六二","六二 鳴鶴在陰 其子和之","六二: 뇌산소과 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌산소과(雷山小過) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
62,3,"雷山小過","뇌산소과","九三","九三 同人先號咈而後笑","九三: 뇌산소과 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌산소과(雷山小過) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
62,4,"雷山小過","뇌산소과","六四","六四 履道坦坦 幽人貞吉","六四: 뇌산소과 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌산소과(雷山小過) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
62,5,"雷山小過","뇌산소과","九五","九五 黃離元吉 柔順中正","九五: 뇌산소과 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌산소과(雷山小過) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
62,6,"雷山小過","뇌산소과","上六","上六 鴻漸于陸 公子矢居","上六: 뇌산소과 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","뇌산소과(雷山小過) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
63,1,"水火旣濟","수화기제","初六","初六 鳴鶴在陰 其子和之","初六: 수화기제 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수화기제(水火旣濟) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
63,2,"水火旣濟","수화기제","九二","九二 同人先號咈而後笑","九二: 수화기제 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수화기제(水火旣濟) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
63,3,"水火旣濟","수화기제","六三","六三 履道坦坦 幽人貞吉","六三: 수화기제 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수화기제(水火旣濟) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
63,4,"水火旣濟","수화기제","九四","九四 黃離元吉 柔順中正","九四: 수화기제 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수화기제(水火旣濟) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
63,5,"水火旣濟","수화기제","六五","六五 鴻漸于陸 公子矢居","六五: 수화기제 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수화기제(水火旣濟) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
63,6,"水火旣濟","수화기제","上九","上九 日中見斗 往得疑疾","上九: 수화기제 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","수화기제(水火旣濟) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
64,1,"火水未濟","화수미제","初九","初九 同人先號咈而後笑","初九: 화수미제 1효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화수미제(火水未濟) 1효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
64,2,"火水未濟","화수미제","六二","六二 履道坦坦 幽人貞吉","六二: 화수미제 2효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화수미제(火水未濟) 2효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
64,3,"火水未濟","화수미제","九三","九三 黃離元吉 柔順中正","九三: 화수미제 3효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화수미제(火水未濟) 3효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
64,4,"火水未濟","화수미제","六四","六四 鴻漸于陸 公子矢居","六四: 화수미제 4효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화수미제(火水未濟) 4효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
64,5,"火水未濟","화수미제","九五","九五 日中見斗 往得疑疾","九五: 화수미제 5효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화수미제(火水未濟) 5효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
64,6,"火水未濟","화수미제","上六","上六 鳴鶴在陰 其子和之","上六: 화수미제 6효 - 바른 원칙과 겸손함을 지켜 길함을 얻는다","화수미제(火水未濟) 6효의 기운입니다. 조급한 마음을 내려놓고 원칙과 조화를 중시할 때 좋은 성과를 이룹니다."
